"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid_confirmed_per_100k","total_adm_all_covid_confirmed_past_7days","total_adm_all_covid_confirmed_past_7days_per_100k","sum_adm_all_covid_confirmed","avg_total_patients_hospitalized_covid_confirmed","avg_percent_inpatient_beds_occupied_covid_confirmed","abs_chg_avg_percent_inpatient_beds_occupied_covid_confirmed","avg_percent_staff_icu_beds_covid","abs_chg_avg_percent_staff_icu_beds_covid"
"2021-05-29","MN","41.86","-21.24","293.00","5.20","25,427.00","338.00","3.48","-0.74","6.14","-1.66"
"2021-06-05","MN","26.86","-35.84","188.00","3.33","25,615.00","252.00","2.61","-0.87","5.06","-1.09"
"2021-06-12","MN","22.86","-14.89","160.00","2.84","25,775.00","193.43","1.98","-0.63","3.75","-1.31"
"2021-06-19","MN","15.43","-32.50","108.00","1.92","25,883.00","143.86","1.48","-0.50","3.16","-0.59"
"2021-06-26","MN","13.86","-10.19","97.00","1.72","25,980.00","111.43","1.16","-0.33","2.18","-0.98"
"2021-07-03","MN","13.00","-6.19","91.00","1.61","26,071.00","99.00","1.02","-0.13","1.68","-0.50"
"2021-07-10","MN","15.00","15.38","105.00","1.86","26,176.00","100.86","1.04","0.02","1.67","-0.01"
"2021-07-17","MN","16.57","10.48","116.00","2.06","26,292.00","99.00","1.02","-0.03","1.52","-0.14"
"2021-07-24","MN","23.00","38.79","161.00","2.85","26,453.00","126.14","1.28","0.27","2.14","0.61"
"2021-07-31","MN","34.43","49.69","241.00","4.27","26,694.00","208.86","2.13","0.85","4.12","1.98"
"2021-08-07","MN","36.14","4.98","253.00","4.49","26,947.00","277.00","2.83","0.69","5.54","1.43"
"2021-08-14","MN","54.86","51.78","384.00","6.81","27,331.00","373.00","3.79","0.96","7.04","1.50"
"2021-08-21","MN","68.57","25.00","480.00","8.51","27,811.00","477.43","4.87","1.08","8.79","1.75"
"2021-08-28","MN","70.86","3.33","496.00","8.79","28,307.00","580.57","5.95","1.08","11.31","2.52"
"2021-09-04","MN","74.57","5.24","522.00","9.26","28,829.00","626.71","6.35","0.41","11.70","0.39"
"2021-09-11","MN","78.00","4.60","546.00","9.68","29,375.00","673.86","6.84","0.48","12.71","1.00"
"2021-09-18","MN","92.14","18.13","645.00","11.44","30,020.00","743.00","7.54","0.71","14.68","1.97"
"2021-09-25","MN","97.29","5.58","681.00","12.08","30,701.00","788.14","8.01","0.46","15.32","0.64"
"2021-10-02","MN","103.71","6.61","726.00","12.87","31,427.00","804.71","8.17","0.16","14.53","-0.80"
"2021-10-09","MN","119.14","14.88","834.00","14.79","32,261.00","887.43","9.00","0.83","16.35","1.82"
"2021-10-16","MN","117.71","-1.20","824.00","14.61","33,085.00","991.00","10.03","1.03","17.66","1.32"
"2021-10-23","MN","106.00","-9.95","742.00","13.16","33,827.00","936.43","9.59","-0.44","16.46","-1.21"
"2021-10-30","MN","112.29","5.93","786.00","13.94","34,613.00","931.57","9.41","-0.17","14.83","-1.62"
"2021-11-06","MN","120.71","7.51","845.00","14.98","35,458.00","994.00","10.08","0.67","15.96","1.13"
"2021-11-13","MN","151.86","25.80","1,063.00","18.85","36,521.00","1,203.43","12.10","2.02","19.15","3.19"
"2021-11-20","MN","156.43","3.01","1,095.00","19.42","37,616.00","1,389.29","13.97","1.86","21.99","2.84"
"2021-11-27","MN","168.71","7.85","1,181.00","20.94","38,797.00","1,463.86","14.81","0.84","22.72","0.73"
"2021-12-04","MN","184.29","9.23","1,290.00","22.87","40,087.00","1,574.29","15.77","0.97","23.80","1.08"
"2021-12-11","MN","172.43","-6.43","1,207.00","21.40","41,294.00","1,667.71","16.80","1.02","23.55","-0.25"
"2021-12-18","MN","149.14","-13.50","1,044.00","18.51","42,338.00","1,600.86","16.19","-0.61","25.68","2.13"
"2021-12-25","MN","144.71","-2.97","1,013.00","17.96","43,351.00","1,428.71","15.06","-1.13","24.43","-1.26"
"2022-01-01","MN","142.43","-1.58","997.00","17.68","44,348.00","1,346.29","14.37","-0.69","22.38","-2.05"
"2022-01-08","MN","177.14","24.37","1,240.00","21.99","45,588.00","1,435.43","15.28","0.91","19.43","-2.95"
"2022-01-15","MN","199.43","12.58","1,396.00","24.75","46,984.00","1,585.86","17.05","1.78","18.22","-1.22"
"2022-01-22","MN","207.14","3.87","1,450.00","25.71","48,434.00","1,609.14","17.48","0.43","17.71","-0.50"
"2022-01-29","MN","192.71","-6.97","1,349.00","23.92","49,783.00","1,523.00","16.55","-0.93","16.33","-1.38"
"2022-02-05","MN","148.43","-22.98","1,039.00","18.42","50,822.00","1,320.14","14.34","-2.21","14.73","-1.60"
"2022-02-12","MN","120.00","-19.15","840.00","14.89","51,662.00","1,096.14","11.91","-2.43","12.93","-1.80"
"2022-02-19","MN","82.71","-31.07","579.00","10.27","52,241.00","829.71","9.05","-2.86","10.24","-2.69"
"2022-02-26","MN","61.00","-26.25","427.00","7.57","52,668.00","610.71","6.66","-2.39","7.30","-2.94"
"2022-03-05","MN","49.29","-19.20","345.00","6.12","53,013.00","477.43","5.17","-1.49","5.17","-2.13"
"2022-03-12","MN","35.71","-27.54","250.00","4.43","53,263.00","340.29","3.70","-1.47","3.41","-1.76"
"2022-03-19","MN","32.29","-9.60","226.00","4.01","53,489.00","287.14","3.13","-0.57","3.24","-0.17"
"2022-03-26","MN","29.29","-9.29","205.00","3.63","53,694.00","228.14","2.50","-0.63","2.58","-0.67"
"2022-04-02","MN","23.00","-21.46","161.00","2.85","53,855.00","196.29","2.16","-0.34","2.35","-0.23"
"2022-04-09","MN","25.29","9.94","177.00","3.14","54,032.00","200.86","2.20","0.04","2.39","0.04"
"2022-04-16","MN","24.86","-1.69","174.00","3.09","54,206.00","199.71","2.17","-0.03","2.33","-0.06"
"2022-04-23","MN","33.86","36.21","237.00","4.20","54,443.00","229.86","2.50","0.32","2.04","-0.29"
"2022-04-30","MN","42.86","26.58","300.00","5.32","54,743.00","277.71","3.03","0.54","1.88","-0.15"
"2022-05-07","MN","51.29","19.67","359.00","6.37","55,102.00","300.71","3.28","0.25","2.06","0.18"
"2022-05-14","MN","63.14","23.12","442.00","7.84","55,544.00","387.71","4.21","0.93","2.88","0.82"
"2022-05-21","MN","67.71","7.24","474.00","8.40","56,018.00","435.71","4.75","0.53","2.91","0.03"
"2022-05-28","MN","64.14","-5.27","449.00","7.96","56,467.00","417.57","4.59","-0.16","2.95","0.03"
"2022-06-04","MN","67.29","4.90","471.00","8.35","56,938.00","455.57","5.00","0.41","3.35","0.40"
"2022-06-11","MN","66.00","-1.91","462.00","8.19","57,400.00","413.71","4.54","-0.46","3.10","-0.25"
"2022-06-18","MN","59.29","-10.17","415.00","7.36","57,815.00","405.86","4.45","-0.09","2.86","-0.24"
"2022-06-25","MN","62.14","4.82","435.00","7.71","58,250.00","387.29","4.24","-0.20","2.74","-0.12"
"2022-07-02","MN","58.29","-6.21","408.00","7.23","58,658.00","393.71","4.30","0.06","3.00","0.26"
"2022-07-09","MN","60.14","3.19","421.00","7.47","59,079.00","391.14","4.34","0.04","3.48","0.48"
"2022-07-16","MN","67.29","11.88","471.00","8.35","59,550.00","398.86","4.38","0.04","3.64","0.16"
"2022-07-23","MN","67.71","0.64","474.00","8.40","60,024.00","420.57","4.67","0.30","3.29","-0.35"
"2022-07-30","MN","70.57","4.22","494.00","8.76","60,518.00","437.86","4.84","0.17","2.68","-0.61"
"2022-08-06","MN","74.71","5.87","523.00","9.27","61,041.00","491.43","5.46","0.62","3.47","0.79"
"2022-08-13","MN","81.86","9.56","573.00","10.16","61,614.00","505.57","5.64","0.18","3.61","0.14"
"2022-08-20","MN","84.71","3.49","593.00","10.51","62,207.00","524.71","5.85","0.20","3.39","-0.22"
"2022-08-27","MN","74.57","-11.97","522.00","9.26","62,729.00","495.29","5.49","-0.35","3.29","-0.10"
"2022-09-03","MN","73.43","-1.53","514.00","9.11","63,243.00","461.43","5.11","-0.39","3.35","0.06"
"2022-09-10","MN","62.29","-15.18","436.00","7.73","63,679.00","450.29","4.94","-0.17","3.39","0.03"
"2022-09-17","MN","67.29","8.03","471.00","8.35","64,150.00","439.71","4.85","-0.09","3.29","-0.10"
"2022-09-24","MN","63.43","-5.73","444.00","7.87","64,594.00","436.00","4.77","-0.08","3.12","-0.17"
"2022-10-01","MN","62.00","-2.25","434.00","7.70","65,028.00","407.57","4.46","-0.31","3.04","-0.08"
"2022-10-08","MN","66.57","7.37","466.00","8.26","65,494.00","446.86","4.86","0.41","2.82","-0.23"
"2022-10-15","MN","56.00","-15.88","392.00","6.95","65,886.00","421.00","4.57","-0.30","2.59","-0.23"
"2022-10-22","MN","69.14","23.47","484.00","8.58","66,370.00","448.86","4.89","0.33","3.76","1.17"
"2022-10-29","MN","72.14","4.34","505.00","8.95","66,875.00","490.29","5.29","0.39","2.99","-0.77"
"2022-11-05","MN","65.14","-9.70","456.00","8.09","67,331.00","477.57","5.18","-0.11","3.85","0.86"
"2022-11-12","MN","66.14","1.54","463.00","8.21","67,794.00","478.57","5.16","-0.02","4.23","0.38"
"2022-11-19","MN","72.14","9.07","505.00","8.95","68,299.00","490.86","5.26","0.11","3.29","-0.94"
"2022-11-26","MN","71.43","-0.99","500.00","8.87","68,799.00","516.00","5.60","0.33","3.49","0.19"
"2022-12-03","MN","83.14","16.40","582.00","10.32","69,381.00","566.00","6.00","0.40","3.75","0.26"
"2022-12-10","MN","79.29","-4.64","555.00","9.84","69,936.00","604.00","6.37","0.37","4.24","0.49"
"2022-12-17","MN","76.86","-3.06","538.00","9.54","70,474.00","592.14","6.25","-0.12","4.19","-0.05"
"2022-12-24","MN","79.86","3.90","559.00","9.91","71,033.00","585.14","6.29","0.04","3.80","-0.39"
"2022-12-31","MN","80.43","0.72","563.00","9.98","71,596.00","581.86","6.42","0.13","4.07","0.27"
"2023-01-07","MN","78.29","-2.66","548.00","9.72","72,144.00","599.14","6.41","-0.01","4.13","0.06"
"2023-01-14","MN","61.86","-20.99","433.00","7.68","72,577.00","507.43","5.41","-1.00","3.20","-0.92"
"2023-01-21","MN","54.14","-12.47","379.00","6.72","72,956.00","416.00","4.46","-0.95","3.06","-0.14"
"2023-01-28","MN","58.14","7.39","407.00","7.22","73,363.00","406.29","4.35","-0.11","2.71","-0.35"
"2023-02-04","MN","50.57","-13.02","354.00","6.28","73,717.00","385.43","4.14","-0.20","2.36","-0.35"
"2023-02-11","MN","57.57","13.84","403.00","7.15","74,120.00","367.43","3.94","-0.20","2.42","0.06"
"2023-02-18","MN","57.29","-0.50","401.00","7.11","74,521.00","407.57","4.37","0.43","3.08","0.66"
"2023-02-25","MN","48.71","-14.96","341.00","6.05","74,862.00","392.86","4.22","-0.16","2.79","-0.29"
"2023-03-04","MN","52.57","7.92","368.00","6.53","75,230.00","407.00","4.32","0.11","2.90","0.11"
"2023-03-11","MN","49.14","-6.52","344.00","6.10","75,574.00","359.86","3.85","-0.47","2.64","-0.26"
"2023-03-18","MN","38.14","-22.38","267.00","4.73","75,841.00","285.57","3.10","-0.75","1.71","-0.93"
"2023-03-25","MN","35.29","-7.49","247.00","4.38","76,088.00","248.71","2.66","-0.43","1.87","0.16"
"2023-04-01","MN","37.43","6.07","262.00","4.65","76,350.00","234.29","2.53","-0.13","1.60","-0.27"
"2023-04-08","MN","32.00","-14.50","224.00","3.97","76,574.00","231.14","2.48","-0.05","1.77","0.17"
"2023-04-15","MN","28.71","-10.27","201.00","3.56","76,775.00","213.00","2.28","-0.20","1.78","0.01"
"2023-04-22","MN","24.14","-15.92","169.00","3.00","76,944.00","196.71","2.11","-0.18","1.24","-0.54"
"2023-04-29","MN","19.86","-17.75","139.00","2.46","77,083.00","180.14","1.94","-0.16","1.33","0.09"
"2023-05-06","MN","19.14","-3.60","134.00","2.38","77,217.00","162.00","1.74","-0.21","0.93","-0.40"
"2023-05-13","MN","22.43","17.16","157.00","2.78","77,374.00","157.57","1.69","-0.05","1.25","0.32"
"2023-05-20","MN","11.57","-48.41","81.00","1.44","77,455.00","117.14","1.26","-0.42","1.00","-0.25"
"2023-05-27","MN","11.57","0.00","81.00","1.44","77,536.00","94.00","1.02","-0.25","0.83","-0.16"
"2023-06-03","MN","9.57","-17.28","67.00","1.19","77,603.00","79.00","0.86","-0.16","0.58","-0.26"
"2023-06-10","MN","6.14","-35.82","43.00","0.76","77,646.00","64.57","0.69","-0.17","0.48","-0.10"
"2023-06-17","MN","6.00","-2.33","42.00","0.74","77,688.00","57.86","0.63","-0.06","0.49","0.02"
"2023-06-24","MN","6.86","14.29","48.00","0.85","77,736.00","53.43","0.58","-0.05","0.43","-0.06"
"2023-07-01","MN","5.00","-27.08","35.00","0.62","77,771.00","51.57","0.56","-0.02","0.55","0.12"
"2023-07-08","MN","7.00","40.00","49.00","0.87","77,820.00","51.14","0.56","0.00","0.35","-0.20"
"2023-07-15","MN","7.43","6.12","52.00","0.92","77,872.00","49.71","0.54","-0.02","0.19","-0.16"
"2023-07-22","MN","11.14","50.00","78.00","1.38","77,950.00","65.43","0.72","0.18","0.41","0.22"
"2023-07-29","MN","8.57","-23.08","60.00","1.06","78,010.00","63.71","0.70","-0.02","0.36","-0.05"
"2023-08-05","MN","10.86","26.67","76.00","1.35","78,086.00","75.71","0.83","0.13","0.48","0.12"
"2023-08-12","MN","14.71","35.53","103.00","1.83","78,189.00","94.29","1.04","0.21","0.72","0.24"
"2023-08-19","MN","16.57","12.62","116.00","2.06","78,305.00","109.14","1.20","0.15","0.67","-0.04"
"2023-08-26","MN","25.14","51.72","176.00","3.12","78,481.00","138.71","1.51","0.32","0.91","0.23"
"2023-09-02","MN","24.43","-2.84","171.00","3.03","78,652.00","153.57","1.68","0.17","0.98","0.07"
"2023-09-09","MN","25.14","2.92","176.00","3.12","78,828.00","164.00","1.81","0.13","1.07","0.10"
"2023-09-16","MN","29.86","18.75","209.00","3.71","79,037.00","181.86","1.97","0.15","1.48","0.41"
"2023-09-23","MN","36.29","21.53","254.00","4.50","79,291.00","183.57","1.98","0.02","1.50","0.02"
"2023-09-30","MN","37.14","2.36","260.00","4.61","79,551.00","216.00","2.35","0.36","1.59","0.09"
"2023-10-07","MN","37.14","0.00","260.00","4.61","79,811.00","217.29","2.37","0.02","1.87","0.28"
"2023-10-14","MN","39.43","6.15","276.00","4.89","80,087.00","220.71","2.40","0.03","1.57","-0.30"
"2023-10-21","MN","40.71","3.26","285.00","5.05","80,372.00","251.43","2.72","0.32","1.57","-0.00"
"2023-10-28","MN","38.29","-5.96","268.00","4.75","80,640.00","258.29","2.79","0.07","1.66","0.09"
"2023-11-04","MN","30.86","-19.40","216.00","3.83","80,856.00","238.57","2.59","-0.21","1.70","0.04"
"2023-11-11","MN","41.86","35.65","293.00","5.20","81,149.00","254.14","2.73","0.15","1.40","-0.29"
"2023-11-18","MN","55.00","31.40","385.00","6.83","81,534.00","287.14","3.08","0.34","1.71","0.31"
"2023-11-25","MN","50.00","-9.09","350.00","6.21","81,884.00","309.57","3.37","0.29","2.16","0.44"
"2023-12-02","MN","64.29","28.57","450.00","7.98","82,334.00","382.57","4.10","0.73","2.66","0.50"
"2023-12-09","MN","63.86","-0.67","447.00","7.93","82,781.00","400.57","4.26","0.17","2.94","0.28"
"2023-12-16","MN","71.71","12.30","502.00","8.90","83,283.00","418.00","4.47","0.20","2.98","0.04"
"2023-12-23","MN","75.71","5.58","530.00","9.40","83,813.00","439.29","4.70","0.24","3.39","0.41"
"2023-12-30","MN","85.29","12.64","597.00","10.59","84,410.00","489.86","5.23","0.52","3.93","0.54"
"2024-01-06","MN","77.00","-9.72","539.00","9.56","84,949.00","520.29","5.48","0.25","3.90","-0.03"
"2024-01-13","MN","67.86","-11.87","475.00","8.42","85,424.00","463.57","4.86","-0.62","3.19","-0.71"
"2024-01-20","MN","49.14","-27.58","344.00","6.10","85,768.00","385.86","4.09","-0.77","2.79","-0.40"
"2024-01-27","MN","43.57","-11.34","305.00","5.41","86,073.00","321.00","3.36","-0.73","2.10","-0.69"
"2024-02-03","MN","38.43","-11.80","269.00","4.77","86,342.00","270.43","2.85","-0.51","2.37","0.27"
"2024-02-10","MN","31.29","-18.59","219.00","3.88","86,561.00","230.57","2.44","-0.41","2.05","-0.33"
"2024-02-17","MN","35.00","11.87","245.00","4.34","86,806.00","213.71","2.27","-0.17","1.71","-0.34"
"2024-02-24","MN","27.14","-22.45","190.00","3.37","86,996.00","188.43","1.99","-0.27","1.13","-0.58"
"2024-03-02","MN","24.14","-11.05","169.00","3.00","87,165.00","165.71","1.75","-0.24","1.25","0.12"
"2024-03-09","MN","23.71","-1.78","166.00","2.94","87,331.00","156.57","1.66","-0.10","0.71","-0.54"
"2024-03-16","MN","18.43","-22.29","129.00","2.29","87,460.00","135.29","1.44","-0.22","0.88","0.17"
"2024-03-23","MN","17.43","-5.43","122.00","2.16","87,582.00","112.86","1.21","-0.23","0.99","0.11"
"2024-03-30","MN","15.29","-12.30","107.00","1.90","87,689.00","106.29","1.14","-0.07","0.59","-0.41"
"2024-04-06","MN","13.57","-11.21","95.00","1.68","87,784.00","97.57","1.04","-0.10","0.63","0.04"
"2024-04-13","MN","12.43","-8.42","87.00","1.54","87,871.00","96.86","1.02","-0.01","0.66","0.03"
"2024-04-20","MN","8.71","-29.89","61.00","1.08","87,932.00","79.29","0.83","-0.19","0.61","-0.05"
"2024-04-27","MN","8.43","-3.28","59.00","1.05","87,991.00","59.86","0.63","-0.20","0.41","-0.21"
"2020-08-08","MO","61.29","-15.38","429.00","6.99","497.00","503.86","3.10","0.14","6.82","0.11"
"2020-08-15","MO","73.71","20.28","516.00","8.41","1,013.00","522.86","3.24","0.14","6.13","-0.70"
"2020-08-22","MO","93.57","26.94","655.00","10.67","1,668.00","584.71","3.57","0.32","6.42","0.29"
"2020-08-29","MO","97.43","4.12","682.00","11.11","2,350.00","614.86","3.70","0.13","7.60","1.19"
"2020-09-05","MO","90.71","-6.89","635.00","10.35","2,985.00","647.14","3.86","0.17","8.66","1.06"
"2020-09-12","MO","93.00","2.52","651.00","10.61","3,636.00","665.00","3.96","0.10","9.80","1.14"
"2020-09-19","MO","107.43","15.51","752.00","12.25","4,388.00","704.71","4.20","0.24","10.40","0.61"
"2020-09-26","MO","116.43","8.38","815.00","13.28","5,203.00","803.00","4.53","0.33","11.41","1.00"
"2020-10-03","MO","134.14","15.21","939.00","15.30","6,142.00","913.57","4.98","0.45","13.05","1.65"
"2020-10-10","MO","151.86","13.21","1,063.00","17.32","7,205.00","1,013.00","5.40","0.42","14.12","1.06"
"2020-10-17","MO","180.00","18.53","1,260.00","20.53","8,465.00","1,184.00","6.25","0.86","15.07","0.95"
"2020-10-24","MO","171.00","-5.00","1,197.00","19.50","9,662.00","1,243.57","6.47","0.22","15.79","0.73"
"2020-10-31","MO","185.86","8.69","1,301.00","21.20","10,963.00","1,355.43","7.32","0.85","15.92","0.12"
"2020-11-07","MO","244.43","31.51","1,711.00","27.88","12,674.00","1,631.14","8.95","1.62","17.15","1.23"
"2020-11-14","MO","307.14","25.66","2,150.00","35.03","14,824.00","2,069.86","11.44","2.49","17.93","0.78"
"2020-11-21","MO","345.14","12.37","2,416.00","39.37","17,240.00","2,424.00","14.20","2.76","21.71","3.78"
"2020-11-28","MO","300.00","-13.08","2,100.00","34.22","19,340.00","2,430.14","16.37","2.17","24.79","3.08"
"2020-12-05","MO","302.57","0.86","2,118.00","34.51","21,458.00","2,445.71","16.45","0.08","24.47","-0.32"
"2020-12-12","MO","302.00","-0.19","2,114.00","34.44","23,572.00","2,393.00","15.82","-0.63","23.68","-0.79"
"2020-12-19","MO","289.14","-4.26","2,024.00","32.98","25,596.00","2,337.29","14.98","-0.84","22.16","-1.51"
"2020-12-26","MO","270.29","-6.52","1,892.00","30.83","27,488.00","2,374.43","15.21","0.23","23.35","1.19"
"2021-01-02","MO","267.57","-1.00","1,873.00","30.52","29,361.00","2,365.71","15.15","-0.05","22.25","-1.10"
"2021-01-09","MO","277.71","3.79","1,944.00","31.67","31,305.00","2,390.43","15.09","-0.06","21.23","-1.02"
"2021-01-16","MO","242.00","-12.86","1,694.00","27.60","32,999.00","2,211.14","14.31","-0.78","21.08","-0.15"
"2021-01-23","MO","188.14","-22.26","1,317.00","21.46","34,316.00","1,876.14","12.22","-2.09","18.17","-2.91"
"2021-01-30","MO","164.71","-12.45","1,153.00","18.79","35,469.00","1,563.29","10.24","-1.97","15.57","-2.60"
"2021-02-06","MO","138.00","-16.22","966.00","15.74","36,435.00","1,316.57","8.68","-1.57","13.40","-2.17"
"2021-02-13","MO","106.57","-22.77","746.00","12.15","37,181.00","1,106.43","7.35","-1.33","12.02","-1.38"
"2021-02-20","MO","93.57","-12.20","655.00","10.67","37,836.00","926.86","6.17","-1.17","10.32","-1.70"
"2021-02-27","MO","78.43","-16.18","549.00","8.95","38,385.00","821.57","5.39","-0.78","8.83","-1.48"
"2021-03-06","MO","68.71","-12.39","481.00","7.84","38,866.00","667.43","4.39","-1.00","7.58","-1.26"
"2021-03-13","MO","58.71","-14.55","411.00","6.70","39,277.00","575.14","3.79","-0.59","6.55","-1.03"
"2021-03-20","MO","57.14","-2.68","400.00","6.52","39,677.00","558.43","3.69","-0.11","6.22","-0.33"
"2021-03-27","MO","56.43","-1.25","395.00","6.44","40,072.00","514.14","3.44","-0.25","6.05","-0.17"
"2021-04-03","MO","53.43","-5.32","374.00","6.09","40,446.00","485.00","3.26","-0.17","4.91","-1.14"
"2021-04-10","MO","58.71","9.89","411.00","6.70","40,857.00","495.14","3.33","0.07","4.66","-0.26"
"2021-04-17","MO","58.14","-0.97","407.00","6.63","41,264.00","490.71","3.29","-0.04","4.77","0.11"
"2021-04-24","MO","62.43","7.37","437.00","7.12","41,701.00","494.43","3.31","0.02","5.06","0.28"
"2021-05-01","MO","71.71","14.87","502.00","8.18","42,203.00","548.14","3.65","0.34","5.55","0.49"
"2021-05-08","MO","62.86","-12.35","440.00","7.17","42,643.00","544.29","3.65","0.00","5.62","0.07"
"2021-05-15","MO","54.71","-12.95","383.00","6.24","43,026.00","539.71","3.64","-0.01","5.91","0.30"
"2021-05-22","MO","45.00","-17.75","315.00","5.13","43,341.00","454.14","3.05","-0.59","5.70","-0.21"
"2021-05-29","MO","53.43","18.73","374.00","6.09","43,715.00","453.00","3.05","-0.00","5.70","0.00"
"2021-06-05","MO","57.00","6.68","399.00","6.50","44,114.00","470.43","3.17","0.12","5.93","0.22"
"2021-06-12","MO","69.86","22.56","489.00","7.97","44,603.00","497.00","3.35","0.18","6.54","0.61"
"2021-06-19","MO","80.29","14.93","562.00","9.16","45,165.00","569.71","3.86","0.52","6.96","0.42"
